name,code,credits
DEPO2202,DANZA CONTEMPORANEA ANDANZA,1.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
FISI1039,LABORATORIO DE ONDAS Y FLUIDOS,1.0
DERE1201,DERECHO ROMANO,3.0
ECON4568C,COMP. MICROECONOMIA III,0.0
SPUB4108,SISTEMAS DE SALUD,4.0
EECO5506,ANÁLISIS CONTABLE Y FINANCIERO,2.0
IMEC3345,SISTEMAS CONVERSION DE ENERGIA,3.0
MUSI1208,PIANO COMPLEMENTARIO 1,3.0
ARQU3830,ANÁLISIS UI FORMA,3.0
IIND2301C,REFUERZO DINÁMICA DE SISTEMAS,0.0
IBIO6002,TUTORIAL 1,4.0
LENG1201,FRANCÉS 1,3.0
GEOC3039,LAB ESTRATIGR. Y SEDIMENTOLOG.,1.0
PSIC6400,PASANTIA,12.0
IMEC4070,ASISTENCIA GRADUADA ING.MECANI,0.0
MECA4402,EVALUACIÓN DE IMPACTO,4.0
DPRO4300,DISEÑO SISTÉMICO BIOPRODUCTOS,4.0
DECA4997,PASANT.INVEST.EST.EXTRAJ.MAEST,0.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
ISIS1404,TI EN LAS ORGANIZACIONES,3.0
"",,0.0
CONT1413,CONTABILIDAD FINANCIERA,3.0
CPOL6998,DISERTACION EN PROGRESO,0.0
DEPO3308,SELECCION DE AJEDREZ,1.0
MUSI1125B,MÚSICA EXPERIMENTAL,3.0
ADMI3611,ALIMENTOS Y OPORTUN.EMPRENDED.,3.0
MDER4302,TUTORIA II,4.0
IIND3107,ING. DE MERCADEO,3.0
IIND2302C,COMPL. PENS SISTE ORGANIZACION,0.0
MIAD4980,SEMINARIO I DE TESIS,2.0
MUSI1415,INSTRUMENTO 1 - 15 - GUITARRA,4.0
QUIM1301,QUIMICA ORGANICA,3.0
DISE1107,ESTUDIO 2,4.0
MBIO3503,MICROBIOLOGIA MEDICA-LAB,0.0
DERE3376,LIBERTAD DE EXPRESION,3.0
IQUI2300C,COMPL. ING. REACCIONES,0.0
IIND2104C,REFUERZO MODELOS PROBABILISTIC,0.0
DERE3990,INSCRIPCION A GRADO,0.0
MUSI2303,DIRECCION CORAL 2,5.0
BIOL1327C,COMPL ECOLOGIA: PRINC Y APLICA,0.0
DEPO1235,TAEKWONDO ITF,1.0
MATE1214C,CALC.INTEG-ECUAC.DIFEREN COMPL,0.0
IELE3200,ELECTRÓNICA ANÁLOGA,3.0
PSCL4100,PSICOLOGÍA CLÍNICA I,4.0
ARQU1503,DIBUJO ARQUITECTONICO ANALOGO,3.0
ECON3301C,COMPL ECONOMETRIA 2,0.0
IBIO2261,LABORATORIO MODELADO Y SIMULAC,0.0
ARTE3602,ANTEPROYECTO NUEVO,3.0
EGOB4118,ESTRATEGIA Y LIDERAZGO EN LAS,4.0
DEPO3106,SQUASH AVANZADOS,1.0
QUIM1001A,"QUIMICA, LEYES Y CONCEPTOS",3.0
ADMI2501,ANALISIS ENTORNO COLOMBIANO,3.0
IMEC4992,INTERCAMBIO INTERNACIONAL,0.0
ANTR3993,PRACTICA DE GRADO,6.0
FISI1018C,COMPL. FÍSICA I,0.0
DEPO1219,TENIS DE MESA PRINCIPIANTE,1.0
ECON1304,TALLER DE ARCGIS,1.0
ICYA2406L,LAB POTABILIZACION,0.0
PSIC3705,TRABAJO DE GRADO 1 06,3.0
ECON2301C,COMPL ECONOMETRIA 1,0.0
MFIN4208,MERCADO DE CAPITALES,2.0
EDUC1026,DESARROLLO E INTERACCIONES,3.0
IELE2010L,LAB MATERIALES PARA IEE,0.0
IIND2401,ANALIS.DECISION INVERSION,3.0
CIDE4133,AVANCE TRABAJO DE GRADO,0.0
ICYA1125L,LABORATORIO DE GEOMÁTICA,0.0
MLIT4000,ESCRITURA ACADEMICA POSTGRADOS,0.0
ARTI4106,ARQUITECTURA EMPRESARIAL,4.0
MEDI1219,LABORATORIO DE ANATOMIA,0.0
IIND3006,PROY. INT. ING. SIN FRONTERAS,3.0
CISO4024,TALLER DE CARTOGRAFÍA,4.0
CISO4022,FILOSOFÍA DE LA PERCEPCIÓN,4.0
LENG1104,INGLÉS 4,0.0
MUSI1210,PIANO COMPLEMENTARIO 3,3.0
ECON3761,SEM ANÁLISIS CONFLICTO ARMADO,3.0
IMEC6402,PASANTÍA SEMESTRAL,0.0
DERE2101,HISTORIA DE LAS INSTITUCIONES,3.0
ARQU1420,TALLER CIUDAD 2,3.0
IIND2202C,COMPL. FUNDAMENTOS PRODUCCIÓN,0.0
PERI1009B,RELATOS DE NACION PERIODISTICA,3.0
PSIC3915,GETION Y DLLO.TALENTO HUMANO,3.0
MPAZ4100,CONSTRUCCIÓN PAZ Y TRANSICIÓN,4.0
IBIO4780,TESIS I,4.0
ICYA3202C,COMPL DISEÑO ESTRUCTURAL,0.0
IIND3218C,REFUERZO FUND. CALIDAD,0.0
DEPO1243,DANZA DE LA INDIA,1.0
ICYA2401C,COMPL MECANICA DE FLUIDOS,0.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
BIOL3911,PRACTICA DE GRADO,6.0
CPOL2109B,EMPRESARIOS Y POLITICA,3.0
MADM4701,NEGOCIOS INTERNACIONALES,2.0
MUSI2420,RECITAL MITAD DE CARRERA INSTR,3.0
IGEN2007B,"CIENCIA,TECNOLOGÍA,INNOVACIÓN",3.0
MUSI1102B,APRECIACION DE BLUES Y ROCK 2,3.0
GEOC3039,LAB ESTRATIGR. Y SEDIMENTOLOG.,1.0
MATE1203,CALCULO DIFERENCIAL,3.0
IQUI2024,LAB. EQUILIBRIO,0.0
FISI1029,FISICA EXPERIMENTAL II,1.0
ARQU2103,PROYECTO LUGAR,5.0
DDER6997,PASANTIA ESTUDIANTES EXTERNOS,0.0
MUSI1903,LITERATURA VOCAL 1,1.0
IIND2106,PROBABILIDAD Y ESTADÍSTICA I,3.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
MUSI2211,CONTRAPUNTO AVANZADO 2,3.0
FISI1018,FISICA I,3.0
ISIS1206L,LAB. ESTRUCTURAS DATOS,0.0
IBIO6961,PROYECTO DIRIGIDO 1,4.0
IQUI2301,LAB. INGENIERIA REACCIONES,0.0
ISIS1205L,LAB ALGORITMICA Y PROG. OBJ II,0.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
EDUC4207,TESIS 2,6.0
LENG1103,INGLÉS 3,0.0
IBIO3702,PROYECTO INVESTIGAC.INGENIERIA,3.0
HIST6007,PRÁCTICA DOCENTE,0.0
PSIC3800,PSICOLOGIA APLICADA,0.0
IGEN1104A,HISTORIA DE LA TECNOLOGIA,3.0
GEOC3049,LAB. SÍSMICA Y SISMOLOGÍA,1.0
"",,0.0
IELE2010,MATERIALES PARA IEE,3.0
DERE2101,HISTORIA DE LAS INSTITUCIONES,3.0
IIND3001,PROYEC GRADO 2 (SIX SIGMA),3.0
ADMI3701,NEGOCIOS INTERNACIONALES,3.0
IQUI2200L,TALLER DISEÑO EXPERIMENTAL,0.0
DENI5705,FINANZAS Y MDOS INTERNALES,4.0
IIND1001,PROGRAMA DE ACOMPAÑAMIENTO,0.0
BCOM4002,FUNDAM.PROG. CIENCIAS BIOLOGIC,4.0
BIOL1301,BIOLOGIA DE ORGANISMOS-LAB,1.0
DEPO3248,NATACION AVANZADO,1.0
PSIC1027,"SEMILLERO GENERO, INTERV. PSIC",0.0
FISI2026,HERRAMIENTAS COMPUTACIONALES,1.0
IQUI3091,PROYECTO DE GRADO,3.0
ECON2107C,COMPL INTRODUCCION A LA MICRO,0.0
IBIO2561,LAB PROC. SEÑ. E INST. BIO.,0.0
IQUI1001C,COMP.INTROD.INGENIERIA QUIMICA,0.0
HIST6983,TUTORIAL DE INV. V- DHIST,8.0
ICYA3306L,LAB SISTEMAS DE TRANSPORTE,0.0
CISO4028,PROBL ANTROPOLÓGI CONTEMPORÁ 1,4.0
LITE1611,ESPAÑOL,3.0
FILO6981,TUTORÍA DE INVESTIGACIÓN 1 DOC,8.0
DISE3336,COOL HUNTING,3.0
EDUC4729,FORM DOC Y NVAS TECNOL CON TIC,4.0
ICYA1116,ESTATICA,3.0
IIND2202C,COMPL. FUNDAMENTOS PRODUCCIÓN,0.0
BIOL1301,BIOLOGIA DE ORGANISMOS-LAB,1.0
IBIO6981,TESIS 8CR,8.0
"",,0.0
FISI1801B,NANOTECNOLOGIA,3.0
MSIN4302,TESIS I,4.0
FISI1028C,COMPL. FÍSICA II,0.0
EDUC4206,TESIS 1,6.0
MUSI2202,PIANO COMPLEMENTARIO 6,3.0
ADMI3200,OPCION DE GRADO-TG (MERCADEO),3.0
IIND2071,MONITORIA INGENIERIA INDUSTRIA,0.0
DEPO1200,ABDOMEN DE IMPACTO,1.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
IBIO6963,PROYECTO DIRIGIDO 3,4.0
MUSI1202,ARMONIA 1,3.0
ECON6985,INVESTIGACION TESIS DOCTORAL 6,1.0
DERE2207,ARGUMENTACION EN PROCESOS CIVI,3.0
DERE2202,OBLIGACIONES II,5.0
MATE1212,MATEMATICAS 1 (BIO-MED),3.0
MUSI1417,INSTRUMENTO 3 - 15 - VIOLA,4.0
DLIT6904,TUTORIAL DE INVESTIGACIÓN II,12.0
LEGI5505,GERENCIA FINANCIERA,3.0
IIND2201C,REFUERZO CONTROL DE PRODUCCION,0.0
LENG1102,INGLÉS 2,0.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
LENG1103,INGLÉS 3,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
IMEC4512,DINÁMICA DE ROBOTS,4.0
ANTR6064,INVESTIGACIÓN DIRIGIDA 2,7.0
ECON4990,INSCRIPCION A GRADO,0.0
IIND2202C,COMPL. FUNDAMENTOS PRODUCCIÓN,0.0
HIST6970,TUTORIAL DE INV. IV- DHIST,6.0
ANTR6963,PROYECTO DIRIGIDO III,12.0
ARTE3603,PROYECTO NUEVO PENSUM,6.0
ICYA2070,MONITORIA ING. CIVIL Y AMB.,0.0
IQUI2101,FENOMENOS DE TRANSPORTE 1,3.0
MATE1207C,CAL. VECTORIAL COMPL,0.0
DEPO3109,SELECCION DE KARATE,1.0
IIND2106,PROBABILIDAD Y ESTADÍSTICA I,3.0
ECON2202,MACROECONOMIA 3,4.0
ECON1110,ANDES CONTIGO - ACOMPAÑAMIENTO,0.0
ISIS1002,ACOMPAÑAMIENTO ISIS,0.0
QUIM1103,QUÍMICA,3.0
DERE3203,CONTRATOS COMERCIALES Y FINANC,3.0
ICYA3406L,LAB MODELACION AMBIENTAL,0.0
DEPO3248,NATACION INTERMEDIOS,1.0
LITE1611,ESPAÑOL,3.0
"",,0.0
ARQU3849,PROY UI TECTONICA Y ESTRUCTURA,5.0
QUIM1103,QUÍMICA,3.0
ECON4301C,COMPL ECONOMETRIA AVANZADA,0.0
FISI2007,METODOS MATEMATICOS,3.0
IELE1502L,LAB. SISTEMAS DINAMICOS,0.0
IQUI2023,LAB. TERMODINAMICA,0.0
MGAD4301,GERENCIA ESTRATÉGICA,3.0
ICYA2412C,COMPL MECANICA FLUIDOS AMBIENT,0.0
IIND2302,PENS SISTEMICO ORGANIZACIONES,3.0
PSIC3961,PSICOPATOLOGIA,4.0
DEMP5302,EMPRESA Y CONFLICTO COLECTIVO,1.0
IELE2210L,LAB. SIST. ELECTRON. DIGITALES,0.0
ARQU1201,TALLER DE HISTORIA 1,3.0
"",,0.0
ECON4649,SEM MINERIA DATOSYAPLICACIONES,4.0
ARTE1500,TALLER DE ARTES ESCENICAS,2.0
IELE2000,ANALISIS Y SINTESIS CIRCUITOS,1.0
ARTE1115,TALLER DE ILUMINACION,3.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
CBIO6914,PASANTIA DOCTORADO,12.0
ECON1001C,COMPL INTROD. ECON COLOMBIANA,0.0
ICYA3203C,COMPL GERENCIA PROY CONSTRUCCI,0.0
MPET4401,ASPECTOS AMBIEN PROY PETROLEOS,4.0
DEIN4630,DI Y JUSTICIA TRANSICIONAL,4.0
FISI1019,FISICA EXPERIMENTAL I,1.0
IBIO3381,LAB. CURRENT CHALL IN COL,0.0
ARTE2120,ESCULTURA Y CUERPO,3.0
IIND2106,PROBABILIDAD Y ESTADÍSTICA I,3.0
IELE2500L,LABORATOR SEÑALES,0.0
ARTE2116,GRABADO EN METAL,3.0
IELE2080,PROYECTO INTERDISCIPLINARIO,3.0
MEDI1105,EPIDEMIOLOGIA,1.0
ICYA1200A,GRAND. PROY. HIST. HUMA,3.0
MUSI2416,INSTRUMENTO 6 - 15 - CLARINETE,4.0
ECON3991,PRÁCTICA PROFESIONAL 6 CRED.,6.0
ICYA2412L,LAB MECANICA FLUIDOS AMBIENTAL,0.0
MUSI2201,PIANO COMPLEMENTARIO 5,3.0
DERE3609,CONCURSO PHILIP JESSUP,3.0
IMEC1001,FUNDAMENTOS DE EXPERIMENT.,3.0
FISI1048C,COMPL. FÍSICA MODERNA,0.0
MECA4105,MICROECONOMÍA MECA,2.0
PSIC1205,PRINCIPIOS DE NEUROCIENCIAS 2,3.0
IELE1002L,LAB.FUNDAMENTOS CIRCUITOS,0.0
ADMI2206,COMPORTAM.CONSUMIDOR (INGLES),3.0
DISE1204,HISTORIA DEL DISEÑO,3.0
IELE1000C,COMPL INTR. INGENIERIA ELECTR,0.0
ARQU4204,LABORATORIO DE INVESTIGACIÓN,4.0
ANTR4990,INSCRIPCION A GRADO,0.0
ARTE3603,PROYECTO NUEVO PENSUM,6.0
MGAP4422,PROYECTO DE GRADO,3.0
ARQU2102,PROYECTO TECTONICA,5.0
BIOL1325B,PLANTAS Y EL HOMBRE,3.0
DISE3430,EXPRESION PARAMETRICA,3.0
IQUI3041,TALLER MODELAMIEN.Y SIMULACION,0.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
IELE4003,CURSO TUTORIAL,4.0
ECON1001C,COMPL INTROD. ECON COLOMBIANA,0.0
ICYA3078C,COMPL PROY FINL DISEÑO ING CIV,0.0
DEPO1220,YOGA - CENTRO DE PRACTICAS,1.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
EDUC1021,LAB..AMB..APREND.A TRAVES HIST,1.0
MATE1107,ALGEBRA LINEAL 2,3.0
ECON3739,SEM SINDICALISMO Y MOV.SOCIALE,3.0
MGPD4441,ELECTIVA: MERCADOS EMERGENTES,2.0
FILO4811,TUTORÍA DE INVESTIGACIÓN 2,6.0
MUSI1400,INSTRUMENTO COMPL.1- GUITARRA,3.0
ECON1001B,INTROD. ECON COLOMBIANA,3.0
MUSI1206,ENTREN AUDITIVO 2,2.0
DISE3236,MAPAS - METODOLOGÍA PARA PROCE,3.0
EGOB4117,POLÍTICAS PÚBLICAS,4.0
ISIS1104L,LAB MATEMÁTICA ESTRUCT Y LOGIC,0.0
DDER6202,METODOS DE INVESTIGACION 2,4.0
ISIS1404,TI EN LAS ORGANIZACIONES,3.0
EDUC4206,TESIS 1,6.0
MIIA4002,SEMINARIO DE APLICACIONES 2,0.0
MUSI1601,TECLADO 2,2.0
ICYA1122L,LAB MATERIALES ING CIVIL,0.0
LENG1103,INGLÉS 3,0.0
ECON4600,SEMINARIO DE TESIS PEG,4.0
LENG1201,FRANCÉS 1,3.0
MATE1214,CALCULO INTEGRAL-ECUAC.DIFEREN,3.0
MUSI1417,INSTRUMENTO 3 - 15-VIOLA,4.0
LENG1103,INGLÉS 3,0.0
IIND2106C,REFUERZO PROBA Y ESTAD I,0.0
ARQU2102,PROYECTO TECTONICA,5.0
DERE1300,CONSTITUCION Y DEMOCRACIA,3.0
FISI1028C,COMPL. FÍSICA II,0.0
GEOC3049,LAB. SÍSMICA Y SISMOLOGÍA,0.0
ARQU3850,ANALISIS UI TECTONICA Y ESTRUC,3.0
MATE1106,ALG. LINEAL 1 (HONORES),3.0
DERE2201,OBLIGACIONES I,5.0
ICYA3401C,COMPL HIDROLOGIA,0.0
IIND2109C,REFUERZO SIST. APOYO DECISION,0.0
IBIO2240,PROGRAMACION CIENTIFICA,3.0
IMEC2540,DINAMICA DE SISTEMAS MECANICOS,3.0
DERE2201,OBLIGACIONES I,5.0
IGEN2207,PROYECTO INTERDISCIPLINARIO,0.0
CPOL1300,INTROD. POLITICA COLOMBIANA,3.0
IELE3002,PROYECTO DE GRADO ELECTRONICA,3.0
ISIS1206,ESTRUCTURAS DE DATOS,3.0
MUSI2203,ENTREN AUDITIVO 4,2.0
IIND2106C,REFUERZO PROBA Y ESTAD I,0.0
ECON4301,ECONOMETRIA AVANZADA,4.0
IIND2106C,REFUERZO PROBA Y ESTAD I,0.0
CISO4608,"POLITICA, FUTBOL Y CULT. POPUL",4.0
MATE1102,MATEMATICA ESTRUCTURAL,3.0
DERE3303,CONTRATOS ESTATALES,3.0
CBIO4913,TESIS MAESTRIA 2,8.0
MIAD4970,EXAMENES COMPREHENSIVOS,4.0
ECON2201C,COMPL MACROECONOMIA 2,0.0
CBIO6903,PROYECTO DE TESIS DOCTORADO,2.0
ECON2101C,COMPL MICROECONOMÍA 2,0.0
DERE2501,RELACIONES LABORALES,3.0
ECON2106C,COMPL TEORIA DEL CONS Y FIRMA,0.0
CIDE4171,SEMINARIO DE REDACCION,0.0
QUIM1510,FISICOQUIMICA I,3.0
ARQU3930,ANÁLISIS UNIDAD AVANZADA GRP1,3.0
DISE2515,MEDIO: SONIDO,3.0
LITE2615,ESTRUCT.UNA HISTORIA:TALL.NARR,3.0
MBAE4631,EL LIDER Y SU ETICA,2.0
IMEC3460C,COMPL.SISTEMAS DE MANUFACTURA,0.0
ICYA3305,ESTRUCTURAS GEOTECNICAS,3.0
DEPO1231,BALONCESTO MIXTO,1.0
ANTR3013,SEMILLERO DE ANTROPOLOG MÉDICA,0.0
IELE1000L,LAB.INTR.ING.ELECTRI Y ELECT,0.0
IELE2300L,LAB.ANALISIS SIST. CONTROL,0.0
MUSI2416,INSTRUMENTO 6 - 15 - PIANO,4.0
ANTR4106,ESCUELAS ANTROPOLOG.1(PR-POST),4.0
IMEC6002,TUTORIAL 1,4.0
DEPO1255,CURSO FUTSALA MASC. INTERMEDIO,1.0
ADMI3604,TALLER DE INNOVACION,3.0
FISI1018,FISICA I,3.0
ICYA3202,DISEÑO ESTRUCTURAL,3.0
MEDI1208,EMBRIOLOGIA,1.0
DEPO1219,TENIS DE MESA AVANZADO,1.0
MATE1204,CALCULO DIFEREN (HON),3.0
FISI1013,LABORATORIO DE FISICA BASICA 1,1.0
IELE3206L,LAB INSTRUMENTACIO ELECTRONI,0.0
IQUI4211,PROYECTO ESP.MAESTRIA,4.0
MUSI2417,INSTRUMENTO 7 - 15 - PERCUSIÓN,4.0
PSIC2600,ENTREVISTA PSICOLOGICA,3.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
ADMI2207,COLOMBIA Y SUS INSTITUCIONES,3.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
ARTE3100,DIBUJO EXPERIMENTAL,3.0
"",,0.0
IQUI2024,LAB. EQUILIBRIO,0.0
BIOL1301,BIOLOGIA DE ORGANISMOS-LAB,1.0
DERE3431,CRIMEN ORGANIZADO,3.0
ECON3992,PRACTICA PROFESIONAL 3 CRED,3.0
MUSI1903,LITERATURA VOCAL 1,1.0
ECON4603,TESIS PEG,3.0
ARQU1305A,CIUDAD Y TECNICA,3.0
IELE1000C,COMPL INTR. INGENIERIA ELECTR,0.0
BIOL1327C,COMPL ECOLOGIA: PRINC Y APLICA,0.0
IBIO2099L,LAB.FISIOLOG.CUANTIT.ING.BIOM1,0.0
DERE3803,PRACTICA CTP 1,3.0
HIST3101,MONOGRAFIA DE GRADO,6.0
MATE1201,PRECALCULO,3.0
STRA5417,PLANEAMIENTO SIST DISTRIBUCION,2.0
DEPO1204,BILLAR MASCULINO AVANZADO,1.0
QUIM1106,LAB DE APLICACIONS DE QUIMICA,0.0
ECON3602,MEMORIA DE GRADO,4.0
GEOC3048,SÍSMICA Y SISMOLOGÍA,3.0
EGOB4115,PROYECTO DE GRADO II,3.0
MATE1201,PRECALCULO,3.0
FISI1019,FISICA EXPERIMENTAL I,1.0
ARTE2106,DIBUJO DEL CUERPO-ARQUITECTURA,3.0
IIND2109C,REFUERZO SIST. APOYO DECISION,0.0
MUSI2417,INSTRUMENTO 7 - 15 - PIANO,4.0
IIND3006,PROYECTO INTERMEDIO,3.0
ARQU1420,TALLER CIUDAD 2,3.0
IIND2103,PRINCIPIOS OPTIMIZACION,3.0
QUIM1103,QUÍMICA,3.0
FISI1022C,COMPL. FÍSICA BÁSICA 2,0.0
LENG1100,NIV. ORALIDAD EN INGLES,0.0
MATE1207C,CALCULO VECTORIAL COMPL,0.0
FISI1028,FISICA II,3.0
ICYA1117L,LAB MECANICA DE MATERIALES,0.0
MBIT4207,NEGOCIO PRODUCCIÓN OPERACIÓN,4.0
MFIN4204,ECONOMETRÍA,2.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
MATE1105,ALGEBRA LINEAL 1,3.0
ARQU3858,PROY UI INTERDISC COLOMBIA,5.0
IELE4020,TESIS I,4.0
DISE3431,DISEÑO INSPIRADO EN EMOCIONES,3.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
FISI1018C,COMPL. FÍSICA I,0.0
ECON4666,MACROECONOMIA FINANCIERA,4.0
"",,0.0
DERE2301,DERECHO CONSTITUCIONAL,5.0
GEOC3038,ESTRATIGRAFÍA Y SEDIMENTOLOGÍA,3.0
ANTR6981,SEMINARIO DOCTORAL 2,8.0
IELE3330,TALLER DE CONTROL,3.0
IIND3113C,REFUERZO SIMULA. EVENT.DISCRET,0.0
IMEC6982,TESIS 12CR,12.0
MGPD4422,TRABAJO DE CAMPO I,1.0
FILO2530,FILOSOFIA DEL LENGUAJE,3.0
IBIO1110,PROGRAMA DE ACOMPAÑAMIENTO,0.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
MBIO2103,BIOLOGIA MOLECULAR-LAB,1.0
MISO4000,NIVELATORIO MODELAJE SOFTWARE,0.0
MUSI1818,ENSAMBLE VOCAL,3.0
DISE3125,ESTUDIO 6: PROD INDUSTRIAL,3.0
MDIS4601,ESTUDIO MAESTRÍA 4 PROYECTO D,4.0
ISIS1205L,LAB ALGORITMICA Y PROG. OBJ II,0.0
LITE2100,TEORIA LITERARIA 2,3.0
IIND3311C,COMPL. ESTRAT. ORGANIZACIONAL,0.0
IMEC3530C,COMPL.DISEÑO SIST MECANICOS,0.0
ICYA2001C,COMPL MODEL Y ANALISIS NUM,0.0
LENG1105,INGLÉS 5,0.0
ICYA1110L,LAB QUIMICA AMBIENTAL,0.0
BIOL2200,GENETICA-TEO,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
IQUI3002,LAB. PROC. SEPARACION,0.0
MUSI2200,PIANO COMPLEMENTARIO 4,3.0
DDER6402,TUTORIA 2,4.0
DLIT6908,SUSTENTACION DE TESIS DOCTORAL,0.0
ADMI3138,EMPRESAS FAMILIA:CIELO-INFIERN,3.0
ECON2107C,COMPL INTRODUCCION A LA MICRO,0.0
ISIS3510L,LAB. CONSTR. APLICAC. MOVILES,0.0
FISI1019,FISICA EXPERIMENTAL I,1.0
IQUI3010,OPERACIONES UNITARIAS,3.0
QUIM4165,SEMINARIO II,4.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
IIND2109C,REFUERZO SIST. APOYO DECISION,0.0
DISE2607,TIPOGRAFIA EXPERIMENTAL,3.0
IIND3221C,REFUERZO LOGÍSTICA,0.0
DERE2208,RELACIONES FAMILIARES,4.0
IBIO6970,EXAMEN DE PROPUESTA DOCTORAL,0.0
MUSI2200,PIANO COMPLEMENTARIO 4,3.0
MATE1207C,CALCULO VECTORIAL COMPL,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
LITE1611,ESPAÑOL,3.0
DERE1101,INTRODUCCION AL DERECHO,4.0
CPOL2343B,FUTBOLISTAS POL Y SOC LATAM,3.0
PSIC2318,MOTIVACIÓN,3.0
ADMI1590,TALLER DE CREATIVIDAD,1.0
GEOC3991,PRÁCTICA PROFESIONAL 6 CRÉD,6.0
IMEC4801,PROB. ESPECIAL MAGISTER 2,1.0
MBIO1100,BIOLOGIA CELULAR-TEO,3.0
ICYA3203,GERENCIA PROY CONSTRUCCION,3.0
ANTR6991,COLOQUIO DE INVESTIGACIONES,0.0
LENG1105,INGLÉS 5,0.0
IBIO4217C,COMPL. FISIOLOGÍA AVANZADA,0.0
DISE1223B,"COLOR, COLOR Y MAS COLOR",3.0
MUSI1802,CONJUNTO MUSICA ANTIGUA,3.0
DERE2304,LEGISLACION Y POLITICAS PUBLIC,3.0
ISIS3204L,LAB INFRAEST DE COMUNICACIONES,0.0
DEPO1218,TENIS DE CAMPO AVANZADOS,1.0
"",,0.0
MUSI2417,INSTRUMENTO 7 - 15 - FAGOT,4.0
ARQU1504,DIBUJO ARQUITECTONICO DIGITAL,3.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
EDUC4207,TESIS 2,6.0
CPOL6976,EX AREA MENOR-RELACIONES INTER,4.0
FISI1028C,COMPL. FÍSICA II,0.0
IMEC4997,SISOMA 4,0.0
IMEC1541,MECANICA DE SOLIDOS RIGIDOS,3.0
ISIS1104L,LAB MATEMÁTICA ESTRUCT Y LOGIC,0.0
ANTR2106,ETNOHISTORIA AMERICANA,3.0
GTEL5402,TRABAJO FINAL,0.0
MDIS4601,ESTUDIO MAESTRÍA 4 PROYECTO D,4.0
ISIS1001,INTROD. INGENIERIA DE SISTEMAS,3.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
DERE1202,FUNDAM DERE DE LOS NEGOCIOS,3.0
DERE2601,DERECHO INTERNACIONAL,3.0
IBIO1011,LAB INTRO ING BIOMÉDICA,0.0
IIND2202C,COMPL. FUNDAMENTOS PRODUCCIÓN,0.0
QUIM6986,TESIS 6 (DOCTORADO),12.0
MBIO2310,BIOLOG. MOLECULAR DE LA CELULA,3.0
CBIO4108,BIOQUIMICA DE PROTEINAS,4.0
DISE1000,CAPACITACIÓN ARQ-DIS,0.0
IQUI4102,TERMODINAMICA AVANZADA,4.0
MISO4204,FABRICAS SW Y LIN PRODUCTOS,4.0
MATE1203,CALCULO DIFERENCIAL,3.0
HIST2300B,HISTORIA COLONIAL COMPARADA,3.0
IBIO4790,TESIS II,8.0
DEPO1218,TENIS DE CAMPO INTERMEDIOS,1.0
ECON1001C,COMPL INTROD. ECON COLOMBIANA,0.0
"",,0.0
DERE2601,DERECHO INTERNACIONAL,3.0
DEPO1206,CUERPO TOTAL,1.0
IELE1002L,LAB.FUNDAMENTOS CIRCUITOS,0.0
IBIO3702,PROYECTO INVESTIGAC.INGENIERIA,3.0
CPOL6994,PASANTÍA ESTUDIANTES DOCTORADO,1.0
FILO6980,TUTORIAL DE PROYECTO 3,4.0
GEOC0001,NUCLEO GEOCIENCIAS,0.0
ARQU3823,TEORIA UI URBANO,3.0
MUSI1911,CANTO 2,4.0
DEPO1233,VOLEIBOL MIXTO INTERMEDIOS,1.0
MBIO1101,BIOLOGIA CELULAR-LAB,0.0
ARQU1111,TALLER DE COMPOSICION 1,3.0
ECON3402,TEORIA POLIT.MONETARIA,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
ECON3714,ECONOMIA BANCARIA,3.0
MGPD4444,"GOBERNANZA, INST Y POLITICAS",3.0
MIIA4200,MINERIA DE DATOS,4.0
DISE3348,ESPACIOS DE FICCIÓN,3.0
LITE1611,ESPAÑOL,3.0
FISI1018C,COMPL. FÍSICA I,0.0
